class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,flat,scaly,yellow,bruises,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,solitary,paths
edible,bell,smooth,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,meadows
edible,convex,scaly,brown,bruises,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,solitary,grasses
edible,convex,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,solitary,grasses
edible,convex,scaly,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,meadows
edible,flat,smooth,white,no bruises,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,bell,smooth,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
edible,bell,smooth,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,grasses
edible,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
edible,convex,smooth,yellow,bruises,anise,free,crowded,narrow,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,purple,several,woods
edible,convex,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
edible,bell,smooth,yellow,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
edible,convex,fibrous,yellow,bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,purple,several,woods
edible,convex,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
edible,convex,smooth,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
edible,flat,fibrous,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,bell,scaly,yellow,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
edible,convex,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,scattered,paths
edible,convex,smooth,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
edible,convex,fibrous,white,bruises,almond,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods
edible,convex,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
edible,bell,scaly,yellow,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
edible,convex,smooth,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
edible,convex,smooth,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
edible,convex,scaly,yellow,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,solitary,paths
edible,bell,smooth,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
edible,convex,smooth,yellow,bruises,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
edible,convex,smooth,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,meadows
edible,convex,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
edible,flat,scaly,brown,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,scattered,paths
edible,convex,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,meadows
edible,convex,scaly,yellow,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,meadows
edible,flat,fibrous,white,bruises,almond,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods
edible,convex,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,solitary,paths
edible,bell,scaly,yellow,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,grasses
edible,convex,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
edible,convex,smooth,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
edible,convex,smooth,yellow,bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,purple,several,woods
edible,convex,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,flat,smooth,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,fibrous,white,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
edible,convex,smooth,white,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,smooth,white,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,black,solitary,woods
edible,convex,fibrous,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,black,several,woods
edible,flat,fibrous,gray,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,bell,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
edible,flat,smooth,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,smooth,white,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,scaly,brown,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,solitary,paths
edible,convex,fibrous,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,smooth,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,fibrous,gray,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,convex,fibrous,brown,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,flat,smooth,white,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,convex,smooth,white,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,smooth,white,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,flat,smooth,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,flat,smooth,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,bell,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,grasses
edible,convex,smooth,brown,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,fibrous,gray,no bruises,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,flat,smooth,white,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,black,several,woods
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,brown,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,smooth,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,smooth,white,no bruises,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
edible,flat,fibrous,gray,no bruises,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,1,pendant,brown,solitary,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,brown,solitary,woods
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,flat,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,solitary,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
edible,convex,scaly,yellow,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,fibrous,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,fibrous,white,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,partial,white,1,pendant,black,several,woods
edible,flat,smooth,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,gray,no bruises,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,scaly,brown,bruises,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,solitary,paths
edible,bell,smooth,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,black,solitary,woods
edible,flat,fibrous,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,flat,fibrous,white,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,partial,white,1,pendant,black,solitary,woods
edible,convex,smooth,brown,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,fibrous,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,flat,smooth,brown,no bruises,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,convex,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,white,1,pendant,black,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,white,partial,white,1,pendant,black,several,woods
edible,convex,fibrous,brown,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,partial,white,1,pendant,brown,solitary,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,white,partial,white,1,pendant,black,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink,partial,white,1,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,white,partial,white,1,pendant,brown,solitary,woods
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,flat,fibrous,white,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,smooth,white,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,partial,white,1,pendant,brown,several,woods
edible,flat,smooth,gray,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,flat,fibrous,brown,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,convex,fibrous,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,fibrous,brown,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,bell,smooth,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
edible,convex,scaly,gray,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,partial,white,1,pendant,brown,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,partial,white,1,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,partial,white,1,pendant,brown,several,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,partial,white,1,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,partial,white,1,pendant,brown,solitary,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,black,solitary,woods
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,partial,white,1,pendant,brown,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,white,1,pendant,black,several,woods
edible,convex,smooth,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
edible,convex,fibrous,red,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,white,1,pendant,brown,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,white,partial,white,1,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,white,partial,white,1,pendant,brown,several,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,partial,white,1,pendant,brown,solitary,woods
edible,flat,smooth,white,no bruises,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,convex,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,black,several,woods
edible,convex,smooth,brown,no bruises,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,partial,white,1,pendant,black,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,partial,white,1,pendant,black,solitary,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,partial,white,1,pendant,black,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,partial,white,1,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,white,partial,white,1,pendant,brown,solitary,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,partial,white,1,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,partial,white,1,pendant,black,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,1,pendant,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,white,partial,white,1,pendant,black,solitary,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,gray,partial,white,1,pendant,black,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,partial,white,1,pendant,black,solitary,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,white,partial,white,1,pendant,brown,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,partial,white,1,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,white,partial,white,1,pendant,black,several,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,1,pendant,brown,solitary,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,partial,white,1,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,partial,white,1,pendant,black,several,woods
edible,flat,fibrous,gray,no bruises,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,brown,scattered,grasses
edible,flat,smooth,gray,no bruises,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,brown,abundant,grasses
edible,convex,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,black,solitary,woods
