Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Date_parsed,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,geopoint,prediction
Strathmore,43 Henshall Rd,4,h,1430000,S,Nelson,16/04/2016,2016-04-16T00:00:00.000000Z,9.7,3041,4,2,1,607,224,1990,Moonee Valley,-37.7376,144.9154,POINT(144.9154 -37.7376),1225690.94195
Strathmore,2/13 Fenacre St,3,h,622500,S,Barry,16/07/2016,2016-07-16T00:00:00.000000Z,9.7,3041,3,2,2,254,127,2004,Moonee Valley,-37.7302,144.9167,POINT(144.9167 -37.7302),788697.433895
Strathmore,124 Woodland St,3,h,1500000,SP,McDonald,17/09/2016,2016-09-17T00:00:00.000000Z,9.7,3041,3,2,4,722,196,1950,Moonee Valley,-37.7427,144.9226,POINT(144.9226 -37.7427),1260868.9662
Strathmore,45 Loeman St,4,h,1280000,VB,Brad,18/03/2017,2017-03-18T00:00:00.000000Z,9.7,3041,4,2,2,689,25,1977,Moonee Valley,-37.7345,144.9196,POINT(144.9196 -37.7345),1025397.19004
Strathmore,44 Lind St,5,h,1485000,S,Rendina,18/06/2016,2016-06-18T00:00:00.000000Z,9.7,3041,5,2,4,502,365,2012,Moonee Valley,-37.7317,144.9177,POINT(144.9177 -37.7317),1403066.50038
Strathmore,9 Marks St,3,h,1080000,S,Considine,18/06/2016,2016-06-18T00:00:00.000000Z,9.7,3041,3,2,2,211,46,1980,Moonee Valley,-37.734,144.9145,POINT(144.9145 -37.734),747113.676801
Strathmore,6 Prefect St,4,h,1715000,S,Paul,18/06/2016,2016-06-18T00:00:00.000000Z,9.7,3041,4,3,2,650,348,2001,Moonee Valley,-37.7363,144.9208,POINT(144.9208 -37.7363),1548817.11598
Strathmore,222 Woodland St,5,h,2650000,S,Brad,19/11/2016,2016-11-19T00:00:00.000000Z,9.7,3041,5,3,2,755,365,2009,Moonee Valley,-37.7417,144.9133,POINT(144.9133 -37.7417),1854165.69121
Strathmore,138a Lebanon St,2,h,630000,S,Barry,22/05/2016,2016-05-22T00:00:00.000000Z,9.7,3041,3,2,1,378,106,2000,Moonee Valley,-37.7245,144.9097,POINT(144.9097 -37.7245),759404.180371
Strathmore,34 Glenview Rd,4,h,1370000,S,Nelson,28/05/2016,2016-05-28T00:00:00.000000Z,9.7,3041,4,2,2,908,208,1960,Moonee Valley,-37.735,144.9203,POINT(144.9203 -37.735),1387297.91351
Sunshine,142 Cornwall Rd,3,h,800000,PI,Barry,3/12/2016,2016-12-03T00:00:00.000000Z,12.6,3020,3,2,1,655,165,1940,Brimbank,-37.7809,144.8424,POINT(144.8424 -37.7809),878388.159836
Sunshine,32 Matthews St,3,h,950000,S,GL,3/12/2016,2016-12-03T00:00:00.000000Z,12.6,3020,3,1,1,700,145,1960,Brimbank,-37.7933,144.8411,POINT(144.8411 -37.7933),814234.297664
Sunshine,11 Thomson St,3,h,625000,S,Barry,3/12/2016,2016-12-03T00:00:00.000000Z,12.6,3020,3,1,1,203,,1950,Brimbank,-37.7853,144.843,POINT(144.843 -37.7853),661849.25485
Sunshine,7 High St,3,h,780000,S,Sweeney,4/03/2017,2017-03-04T00:00:00.000000Z,12.6,3020,3,1,0,486,115,1943,Brimbank,-37.7886,144.8438,POINT(144.8438 -37.7886),729510.305756
Sunshine,24 Martin St,4,h,1350500,S,Bells,4/03/2017,2017-03-04T00:00:00.000000Z,12.6,3020,4,1,0,726,181,1940,Brimbank,-37.7864,144.8353,POINT(144.8353 -37.7864),1047394.56917
Sunshine,15 Mellor St,3,h,745000,SP,Biggin,4/03/2017,2017-03-04T00:00:00.000000Z,12.6,3020,3,1,2,518,122,1960,Brimbank,-37.7802,144.8374,POINT(144.8374 -37.7802),698850.079352
Sunshine,17 Snowden St,3,h,657500,S,Barry,7/05/2016,2016-05-07T00:00:00.000000Z,12.6,3020,3,1,1,513,116,1955,Brimbank,-37.7796,144.8372,POINT(144.8372 -37.7796),667249.486021
Sunshine,1 Walter St,4,h,1030000,S,Sweeney,7/05/2016,2016-05-07T00:00:00.000000Z,12.6,3020,4,2,2,803,309,2002,Brimbank,-37.7932,144.8434,POINT(144.8434 -37.7932),1224650.72303
Sunshine,3/17 Anderson Rd,3,h,460000,PI,Douglas,7/11/2016,2016-11-07T00:00:00.000000Z,12.6,3020,3,2,1,119,110,2009,Brimbank,-37.7939,144.8261,POINT(144.8261 -37.7939),525354.895988
Sunshine,17 Hampshire Rd,3,h,702000,S,Douglas,10/09/2016,2016-09-10T00:00:00.000000Z,12.6,3020,3,1,1,542,,1950,Brimbank,-37.7949,144.8303,POINT(144.8303 -37.7949),692822.808983
Sunshine,1/164 Cornwall Rd,3,u,490000,S,Barry,10/12/2016,2016-12-10T00:00:00.000000Z,12.6,3020,3,1,1,301,115,1950,Brimbank,-37.7793,144.8427,POINT(144.8427 -37.7793),588513.208865
Sunshine,34 Ernest St,4,h,890000,S,Sweeney,12/11/2016,2016-11-12T00:00:00.000000Z,12.6,3020,4,1,2,668,127,1930,Brimbank,-37.7796,144.845,POINT(144.845 -37.7796),843064.20041
Sunshine,4/162 Cornwall Rd,2,h,425000,S,Barry,14/05/2016,2016-05-14T00:00:00.000000Z,12.6,3020,2,1,1,225,80,2000,Brimbank,-37.7795,144.8432,POINT(144.8432 -37.7795),485753.584048
Sunshine,3 Lynch St,3,h,715000,S,YPA,14/05/2016,2016-05-14T00:00:00.000000Z,12.6,3020,3,1,2,558,104,1925,Brimbank,-37.7807,144.8341,POINT(144.8341 -37.7807),681261.946219
Sunshine,3 Donald St,3,h,816000,S,Douglas,15/10/2016,2016-10-15T00:00:00.000000Z,12.6,3020,3,1,1,511,113,1958,Brimbank,-37.7906,144.8387,POINT(144.8387 -37.7906),657514.274939
Sunshine,1/10 Norma St,2,u,425500,SP,Barry,15/10/2016,2016-10-15T00:00:00.000000Z,12.6,3020,2,1,0,153,72,1970,Brimbank,-37.7912,144.8439,POINT(144.8439 -37.7912),403776.007512
Sunshine,1 Boreham St,3,h,610000,S,Barry,16/04/2016,2016-04-16T00:00:00.000000Z,12.6,3020,3,1,0,705,118,1965,Brimbank,-37.8005,144.822,POINT(144.822 -37.8005),676957.522742
Sunshine,14 Staughton St,3,h,600000,S,Sweeney,16/04/2016,2016-04-16T00:00:00.000000Z,12.6,3020,3,1,1,0,126,1950,Brimbank,-37.7796,144.8455,POINT(144.8455 -37.7796),631003.435185
Sunshine,29 Benjamin St,2,h,611000,S,Bells,17/09/2016,2016-09-17T00:00:00.000000Z,12.6,3020,2,1,2,204,77,1925,Brimbank,-37.7938,144.8321,POINT(144.8321 -37.7938),585105.537962
Sunshine,94 Couch St,4,h,670000,PI,Douglas,18/03/2017,2017-03-18T00:00:00.000000Z,12.6,3020,4,1,1,603,106,1950,Brimbank,-37.7945,144.8267,POINT(144.8267 -37.7945),683021.512385
Sunshine,17 Leonard St,3,h,850000,S,Douglas,18/06/2016,2016-06-18T00:00:00.000000Z,12.6,3020,3,1,2,505,,1970,Brimbank,-37.7798,144.8352,POINT(144.8352 -37.7798),699611.871128
Sunshine,13 Cannon St,3,h,605000,S,Barry,19/11/2016,2016-11-19T00:00:00.000000Z,12.6,3020,3,1,1,462,104,1956,Brimbank,-37.7969,144.8276,POINT(144.8276 -37.7969),631556.733188
Sunshine,16 Couch St,4,h,930000,S,Jas,19/11/2016,2016-11-19T00:00:00.000000Z,12.6,3020,4,2,2,504,174,2005,Brimbank,-37.7952,144.8325,POINT(144.8325 -37.7952),741699.381545
Sunshine,8 Station Pl,3,h,880000,S,Bells,19/11/2016,2016-11-19T00:00:00.000000Z,12.6,3020,3,1,3,463,107,1925,Brimbank,-37.7905,144.8359,POINT(144.8359 -37.7905),736323.225021
Sunshine,104 Wright St,3,h,570000,PI,Douglas,19/11/2016,2016-11-19T00:00:00.000000Z,12.6,3020,3,1,2,535,105,1970,Brimbank,-37.7956,144.8292,POINT(144.8292 -37.7956),618197.516084
Sunshine,18 Barnett St,3,h,700000,SP,Bells,22/05/2016,2016-05-22T00:00:00.000000Z,12.6,3020,3,1,4,505,75,1960,Brimbank,-37.7817,144.8448,POINT(144.8448 -37.7817),613488.110393
Sunshine,24 McIntosh St,3,h,571000,S,Barry,22/05/2016,2016-05-22T00:00:00.000000Z,12.6,3020,3,1,2,589,,1960,Brimbank,-37.7856,144.8177,POINT(144.8177 -37.7856),651676.764107
Sunshine,6 Station Pl,4,h,835000,S,Bells,22/05/2016,2016-05-22T00:00:00.000000Z,12.6,3020,4,2,2,465,,1980,Brimbank,-37.7905,144.836,POINT(144.836 -37.7905),702617.935211
Sunshine,5 Lorenz St,3,h,625000,S,Douglas,22/08/2016,2016-08-22T00:00:00.000000Z,12.6,3020,3,1,1,459,120,1955,Brimbank,-37.7813,144.8394,POINT(144.8394 -37.7813),656809.381231
Sunshine,9 Una St,3,h,695000,S,Sweeney,22/08/2016,2016-08-22T00:00:00.000000Z,12.6,3020,3,1,1,616,117,1930,Brimbank,-37.7842,144.843,POINT(144.843 -37.7842),717839.781282
Sunshine,132 Cornwall Rd,3,h,910000,PI,Douglas,25/02/2017,2017-02-25T00:00:00.000000Z,12.6,3020,3,2,2,653,650,1992,Brimbank,-37.7815,144.8423,POINT(144.8423 -37.7815),1099206.33996
Sunshine,107 Wright St,3,h,607000,S,YPA,25/02/2017,2017-02-25T00:00:00.000000Z,12.6,3020,3,1,2,563,122,1965,Brimbank,-37.7956,144.826,POINT(144.826 -37.7956),679866.282047
Sunshine,11 Brislington St,3,h,679500,S,Sweeney,26/07/2016,2016-07-26T00:00:00.000000Z,12.6,3020,3,1,1,351,125,2002,Brimbank,-37.7843,144.8392,POINT(144.8392 -37.7843),600948.92089
Sunshine,3/2 Cooper St,3,t,500000,PI,Douglas,27/06/2016,2016-06-27T00:00:00.000000Z,12.6,3020,3,1,2,224,159,1985,Brimbank,-37.7863,144.8401,POINT(144.8401 -37.7863),552215.974428
Sunshine,68 Chapman St,4,h,895000,S,Jas,27/11/2016,2016-11-27T00:00:00.000000Z,12.6,3020,4,2,3,430,144,1945,Brimbank,-37.7939,144.8283,POINT(144.8283 -37.7939),786450.139709
Sunshine,2/7 Mayo St,2,t,410000,SP,Barry,28/05/2016,2016-05-28T00:00:00.000000Z,12.6,3020,2,2,2,204,85,2008,Brimbank,-37.7982,144.823,POINT(144.823 -37.7982),588400.648522
Sunshine,6 Taunton St,3,h,635000,PI,Douglas,28/05/2016,2016-05-28T00:00:00.000000Z,12.6,3020,4,1,1,631,107,1960,Brimbank,-37.7836,144.8408,POINT(144.8408 -37.7836),642332.252274
Sunshine,2/6 Farnsworth St,2,h,435000,PI,Douglas,30/07/2016,2016-07-30T00:00:00.000000Z,12.6,3020,2,1,1,155,,1940,Brimbank,-37.7796,144.8384,POINT(144.8384 -37.7796),601681.259255
Sunshine North,13 Surman Ct,3,h,480000,PI,Douglas,6/08/2016,2016-08-06T00:00:00.000000Z,13.3,3020,3,1,2,546,99,1978,Brimbank,-37.7555,144.8295,POINT(144.8295 -37.7555),564813.417179
Sunshine North,38 Warwick Rd,2,h,435000,S,Douglas,6/08/2016,2016-08-06T00:00:00.000000Z,13.3,3020,2,1,4,343,81,1960,Brimbank,-37.7689,144.8402,POINT(144.8402 -37.7689),518233.052253
Sunshine North,119 Warwick Rd,2,h,560000,S,Barry,7/05/2016,2016-05-07T00:00:00.000000Z,13.3,3020,2,1,1,615,106,1970,Brimbank,-37.7683,144.8316,POINT(144.8316 -37.7683),598493.17829
Sunshine North,25 Lodden St,4,h,626800,S,Douglas,7/11/2016,2016-11-07T00:00:00.000000Z,13.3,3020,4,1,2,581,130,1950,Brimbank,-37.7712,144.8336,POINT(144.8336 -37.7712),707685.400924
Sunshine North,61 Meadowbank Dr,3,h,571500,S,Barry,8/10/2016,2016-10-08T00:00:00.000000Z,13.3,3020,3,2,2,528,137,1990,Brimbank,-37.758,144.8256,POINT(144.8256 -37.758),638637.559837
Sunshine North,49 Metherall St,5,h,605000,S,Barry,10/12/2016,2016-12-10T00:00:00.000000Z,13.3,3020,5,2,2,661,133,1960,Brimbank,-37.7651,144.8241,POINT(144.8241 -37.7651),766524.028775
Sunshine North,43 Cary St,3,h,600000,VB,Stockdale,12/11/2016,2016-11-12T00:00:00.000000Z,13.3,3020,3,1,2,751,112,1960,Brimbank,-37.7692,144.8246,POINT(144.8246 -37.7692),711724.708084
Sunshine North,8 Hassett St,3,h,650000,SP,GL,12/11/2016,2016-11-12T00:00:00.000000Z,13.3,3020,3,1,0,598,112,1950,Brimbank,-37.7705,144.8307,POINT(144.8307 -37.7705),662000.945999
Sunshine North,18 Simpson St,4,h,736000,S,Barry,12/11/2016,2016-11-12T00:00:00.000000Z,13.3,3020,4,1,2,615,133,1955,Brimbank,-37.7675,144.8414,POINT(144.8414 -37.7675),719992.664705
Sunshine North,6 Gresford St,4,h,735000,S,Douglas,16/04/2016,2016-04-16T00:00:00.000000Z,13.3,3020,4,2,5,635,201,1975,Brimbank,-37.7693,144.8351,POINT(144.8351 -37.7693),813100.410645
Sunshine North,5 Braim St,3,h,700000,S,Barry,18/06/2016,2016-06-18T00:00:00.000000Z,13.3,3020,3,1,2,538,111,1975,Brimbank,-37.7704,144.8384,POINT(144.8384 -37.7704),638543.722422
Sunshine North,88 Westmoreland Rd,2,h,1190000,S,YPA,19/11/2016,2016-11-19T00:00:00.000000Z,13.3,3020,2,1,6,968,141,1950,Brimbank,-37.7698,144.8362,POINT(144.8362 -37.7698),982498.72395
Sunshine North,35 Furlong Rd,3,h,591000,S,First,22/05/2016,2016-05-22T00:00:00.000000Z,13.3,3020,3,1,2,673,673,1970,Brimbank,-37.7623,144.8272,POINT(144.8272 -37.7623),1034897.19173
Sunshine North,6 Rosewall St,3,h,665000,S,Stockdale,22/05/2016,2016-05-22T00:00:00.000000Z,13.3,3020,3,1,2,707,101,1940,Brimbank,-37.7676,144.8339,POINT(144.8339 -37.7676),697944.663622
Sunshine North,4a Downing St,3,h,620000,SP,Douglas,26/07/2016,2016-07-26T00:00:00.000000Z,13.3,3020,3,3,2,221,155,2011,Brimbank,-37.7708,144.8401,POINT(144.8401 -37.7708),714347.138102
Sunshine North,114 Warwick Rd,3,h,503000,S,Douglas,27/06/2016,2016-06-27T00:00:00.000000Z,13.3,3020,3,1,1,251,90,1945,Brimbank,-37.7682,144.8335,POINT(144.8335 -37.7682),591428.623701
Sunshine North,17 Taniyha Pl,5,h,1000000,S,Douglas,28/05/2016,2016-05-28T00:00:00.000000Z,13.3,3020,4,2,1,786,295,1999,Brimbank,-37.7743,144.8425,POINT(144.8425 -37.7743),1079961.05953
Sunshine West,147 Hilma St,3,h,560000,S,Barry,3/12/2016,2016-12-03T00:00:00.000000Z,13.5,3020,3,1,3,582,115,1970,Brimbank,-37.7906,144.7929,POINT(144.7929 -37.7906),615895.962898
Sunshine West,66 Nicholson Pde,3,h,615000,S,Melbourne,3/12/2016,2016-12-03T00:00:00.000000Z,13.5,3020,3,2,6,667,152,1975,Brimbank,-37.7969,144.8086,POINT(144.8086 -37.7969),633378.080564
Sunshine West,87 Nicholson Pde,3,t,450000,SP,Douglas,4/06/2016,2016-06-04T00:00:00.000000Z,13.5,3020,3,3,1,344,178,2004,Brimbank,-37.7967,144.8083,POINT(144.8083 -37.7967),677567.703497
Sunshine West,3 Iluka Ct,3,h,581000,SP,Jas,7/05/2016,2016-05-07T00:00:00.000000Z,13.5,3020,3,1,4,656,,1970,Brimbank,-37.7939,144.8091,POINT(144.8091 -37.7939),595186.421797
Sunshine West,64 Bardsley St,4,h,625000,S,Bells,7/11/2016,2016-11-07T00:00:00.000000Z,13.5,3020,4,2,2,611,,1960,Brimbank,-37.7917,144.8196,POINT(144.8196 -37.7917),660870.822289
Sunshine West,11 Links St,3,h,680000,S,Douglas,7/11/2016,2016-11-07T00:00:00.000000Z,13.5,3020,3,1,2,726,144,1966,Brimbank,-37.7905,144.8073,POINT(144.8073 -37.7905),664300.01453
Sunshine West,30 Hall St,3,h,620000,S,Bells,8/10/2016,2016-10-08T00:00:00.000000Z,13.5,3020,3,1,4,699,125,1960,Brimbank,-37.7905,144.8033,POINT(144.8033 -37.7905),659646.175725
Sunshine West,2/10 Carter St,3,u,545000,S,Barry,10/12/2016,2016-12-10T00:00:00.000000Z,13.5,3020,3,2,1,240,131,2011,Brimbank,-37.7891,144.8152,POINT(144.8152 -37.7891),608582.181934
Sunshine West,4 Clematis Pl,5,h,621000,SP,Barry,10/12/2016,2016-12-10T00:00:00.000000Z,13.5,3020,5,2,2,596,176,1997,Brimbank,-37.7981,144.7936,POINT(144.7936 -37.7981),697527.028164
Sunshine West,27 Davey St,3,h,687000,S,Sweeney,12/11/2016,2016-11-12T00:00:00.000000Z,13.5,3020,3,1,1,695,102,1950,Brimbank,-37.7853,144.8114,POINT(144.8114 -37.7853),670643.086995
Sunshine West,104 Hall St,3,h,668000,S,Barry,12/11/2016,2016-11-12T00:00:00.000000Z,13.5,3020,3,1,2,697,,1970,Brimbank,-37.7897,144.7964,POINT(144.7964 -37.7897),657773.246827
Sunshine West,14 Myers St,3,h,485000,S,hockingstuart,12/11/2016,2016-11-12T00:00:00.000000Z,13.5,3020,3,4,2,482,166,1955,Brimbank,-37.7904,144.8133,POINT(144.8133 -37.7904),713142.56394
Sunshine West,64 Links St,4,h,510000,SP,Barry,13/08/2016,2016-08-13T00:00:00.000000Z,13.5,3020,4,1,1,672,151,1970,Brimbank,-37.7871,144.8083,POINT(144.8083 -37.7871),634914.224472
Sunshine West,16 Mapledene Ct,3,h,500000,SP,Barry,14/05/2016,2016-05-14T00:00:00.000000Z,13.5,3020,3,1,1,541,133,1970,Brimbank,-37.7928,144.804,POINT(144.804 -37.7928),578440.048221
Sunshine West,17 Fern St,3,h,480000,PI,Barry,16/04/2016,2016-04-16T00:00:00.000000Z,13.5,3020,3,1,2,696,148,1960,Brimbank,-37.7836,144.7988,POINT(144.7988 -37.7836),620321.864284
Sunshine West,18 Raymond St,4,h,621000,S,Barry,16/07/2016,2016-07-16T00:00:00.000000Z,13.5,3020,3,1,1,700,130,1950,Brimbank,-37.7902,144.8102,POINT(144.8102 -37.7902),662319.684844
Sunshine West,60 Bardsley St,3,h,650000,SP,Prof.,18/03/2017,2017-03-18T00:00:00.000000Z,13.5,3020,3,1,3,612,,1970,Brimbank,-37.7916,144.82,POINT(144.82 -37.7916),618377.127534
Sunshine West,50 Killara St,3,h,690000,S,Burnham,18/03/2017,2017-03-18T00:00:00.000000Z,13.5,3020,3,1,0,540,121,1967,Brimbank,-37.789,144.8195,POINT(144.8195 -37.789),629079.626193
Sunshine West,23 Glengala Rd,3,h,547500,S,Douglas,18/06/2016,2016-06-18T00:00:00.000000Z,13.5,3020,3,1,2,603,131,1950,Brimbank,-37.7891,144.823,POINT(144.823 -37.7891),632631.735042
Sunshine West,109A David Dr,1,h,280000,SP,Jas,19/11/2016,2016-11-19T00:00:00.000000Z,13.5,3020,1,1,2,0,45,2009,Brimbank,-37.7913,144.7889,POINT(144.7889 -37.7913),465895.491295
Sunshine West,1 Emslie St,3,h,555000,S,Barry,22/08/2016,2016-08-22T00:00:00.000000Z,13.5,3020,3,1,1,836,106,1975,Brimbank,-37.8003,144.8097,POINT(144.8097 -37.8003),776059.220119
Sunshine West,7 Salvatore Ct,3,h,600000,PI,Bells,22/08/2016,2016-08-22T00:00:00.000000Z,13.5,3020,3,2,2,579,156,1999,Brimbank,-37.7968,144.7991,POINT(144.7991 -37.7968),602867.18611
Sunshine West,8a Glengala Rd,3,h,622500,S,Douglas,24/09/2016,2016-09-24T00:00:00.000000Z,13.5,3020,3,1,1,534,131,1970,Brimbank,-37.7887,144.8231,POINT(144.8231 -37.7887),604291.765705
Sunshine West,3/14 Smart St,2,u,350000,S,Bells,24/09/2016,2016-09-24T00:00:00.000000Z,13.5,3020,2,1,1,235,80,1990,Brimbank,-37.7847,144.8146,POINT(144.8146 -37.7847),477994.701808
Sunshine West,4 Apollo Pl,4,h,657000,S,hockingstuart,25/02/2017,2017-02-25T00:00:00.000000Z,13.5,3020,4,2,4,651,178,1975,Brimbank,-37.7914,144.7918,POINT(144.7918 -37.7914),743657.315626
Sunshine West,34 Joan St,3,h,682000,S,Barry,26/07/2016,2016-07-26T00:00:00.000000Z,13.5,3020,3,1,1,694,155,1960,Brimbank,-37.7894,144.8027,POINT(144.8027 -37.7894),640951.256812
Sunshine West,4 Day St,3,h,520000,S,Barry,27/06/2016,2016-06-27T00:00:00.000000Z,13.5,3020,3,1,2,691,170,1960,Brimbank,-37.7886,144.8138,POINT(144.8138 -37.7886),677563.74851
Sunshine West,14 Killeen St,3,h,470000,S,Homes,27/06/2016,2016-06-27T00:00:00.000000Z,13.5,3020,3,1,1,591,103,1971,Brimbank,-37.7987,144.8196,POINT(144.8196 -37.7987),562572.853796
Sunshine West,18 Norton St,3,h,586000,S,Barry,27/06/2016,2016-06-27T00:00:00.000000Z,13.5,3020,3,1,1,701,120,1960,Brimbank,-37.7843,144.8052,POINT(144.8052 -37.7843),632682.236828
Sunshine West,1/40 Warmington Rd,3,h,305000,SP,Jellis,27/06/2016,2016-06-27T00:00:00.000000Z,13.5,3020,3,1,2,367,114,1970,Brimbank,-37.8018,144.8246,POINT(144.8246 -37.8018),528304.111274
Sunshine West,22 Bambara Ct,4,h,705000,S,Douglas,27/11/2016,2016-11-27T00:00:00.000000Z,13.5,3020,4,2,4,759,198,1975,Brimbank,-37.7951,144.8213,POINT(144.8213 -37.7951),868267.7651
Sunshine West,111 Hall St,4,h,645000,VB,Barry,27/11/2016,2016-11-27T00:00:00.000000Z,13.5,3020,4,2,3,616,215,1970,Brimbank,-37.7904,144.7999,POINT(144.7999 -37.7904),893777.316086
Sunshine West,57 Warmington Rd,3,h,500000,SP,Barry,27/11/2016,2016-11-27T00:00:00.000000Z,13.5,3020,3,1,2,627,109,1970,Brimbank,-37.8023,144.8227,POINT(144.8227 -37.8023),593228.326494
Sunshine West,2/42 Bardsley St,3,t,510000,SP,Barry,28/05/2016,2016-05-28T00:00:00.000000Z,13.5,3020,3,2,1,333,141,2012,Brimbank,-37.7912,144.8215,POINT(144.8215 -37.7912),606417.912924
Sunshine West,25 The Avenue,3,h,750500,S,Jas,28/08/2016,2016-08-28T00:00:00.000000Z,13.5,3020,3,2,6,805,181,1995,Brimbank,-37.7966,144.7928,POINT(144.7928 -37.7966),812599.088347
Sunshine West,49 Warmington Rd,3,h,451000,S,Douglas,30/07/2016,2016-07-30T00:00:00.000000Z,13.5,3020,3,1,6,655,146,1978,Brimbank,-37.8022,144.8235,POINT(144.8235 -37.8022),600223.509517
Surrey Hills,36 Banool Rd,4,h,2440000,S,Marshall,3/09/2016,2016-09-03T00:00:00.000000Z,11.2,3127,4,3,2,596,264,1930,Boroondara,-37.8154,145.0927,POINT(145.0927 -37.8154),2173979.63442
Surrey Hills,2/33 Chestnut St,3,t,1110000,S,Fletchers,3/09/2016,2016-09-03T00:00:00.000000Z,11.2,3127,4,2,2,401,129,1970,Whitehorse,-37.8332,145.1105,POINT(145.1105 -37.8332),1193094.58623
Surrey Hills,112 Croydon Rd,4,h,2128000,S,Fletchers,3/09/2016,2016-09-03T00:00:00.000000Z,11.2,3127,4,3,2,771,312,2000,Boroondara,-37.8239,145.0969,POINT(145.0969 -37.8239),2465674.92462
Surrey Hills,226 Union Rd,5,h,2200000,VB,RT,3/09/2016,2016-09-03T00:00:00.000000Z,11.2,3127,5,3,2,735,235,1920,Boroondara,-37.8175,145.0987,POINT(145.0987 -37.8175),2237491.09143
Surrey Hills,3/11 Norfolk Rd,3,t,1330500,S,Fletchers,3/12/2016,2016-12-03T00:00:00.000000Z,11.2,3127,3,2,2,226,,2004,Boroondara,-37.8275,145.0958,POINT(145.0958 -37.8275),1171227.40228
Surrey Hills,2/247 Elgar Rd,3,u,930000,S,Fletchers,4/02/2016,2016-02-04T00:00:00.000000Z,11.2,3127,3,2,2,252,,1992,Whitehorse,-37.8344,145.1114,POINT(145.1114 -37.8344),1109497.47476
Surrey Hills,6/38 Boisdale St,2,u,640000,VB,Jellis,4/03/2017,2017-03-04T00:00:00.000000Z,11.2,3127,2,1,1,0,76,1970,Whitehorse,-37.8356,145.1029,POINT(145.1029 -37.8356),565338.725408
Surrey Hills,480 Whitehorse Rd,3,h,1700000,VB,Fletchers,4/06/2016,2016-06-04T00:00:00.000000Z,11.2,3127,3,1,1,763,180,1930,Boroondara,-37.8148,145.0965,POINT(145.0965 -37.8148),1818658.82046
Surrey Hills,18 Benson St,4,h,2500000,VB,Jellis,6/08/2016,2016-08-06T00:00:00.000000Z,11.2,3127,4,2,2,783,256,1920,Boroondara,-37.8181,145.0913,POINT(145.0913 -37.8181),2358912.91282
Surrey Hills,22b Essex Rd,4,h,2200000,S,Jellis,7/05/2016,2016-05-07T00:00:00.000000Z,11.2,3127,4,2,2,734,272,1920,Boroondara,-37.8286,145.092,POINT(145.092 -37.8286),2161632.49488
Surrey Hills,3/18 Essex Rd,2,u,770000,S,Fletchers,7/11/2016,2016-11-07T00:00:00.000000Z,11.2,3127,2,1,1,156,,1960,Boroondara,-37.8275,145.0919,POINT(145.0919 -37.8275),732851.423568
Surrey Hills,4 Norris St,4,h,2860000,S,Marshall,7/11/2016,2016-11-07T00:00:00.000000Z,11.2,3127,4,2,2,779,264,2014,Boroondara,-37.8185,145.0878,POINT(145.0878 -37.8185),2364623.33866
Surrey Hills,8 Charles St,4,h,1530000,S,Fletchers,8/10/2016,2016-10-08T00:00:00.000000Z,11.2,3127,4,2,2,486,,1890,Whitehorse,-37.8258,145.1116,POINT(145.1116 -37.8258),1668430.43643
Surrey Hills,9 Elm St,4,h,1930000,PI,Ray,8/10/2016,2016-10-08T00:00:00.000000Z,11.2,3127,4,2,2,867,218,1950,Whitehorse,-37.8346,145.1059,POINT(145.1059 -37.8346),1949275.867
Surrey Hills,63 Shepherd St,4,h,1812500,S,Marshall,8/10/2016,2016-10-08T00:00:00.000000Z,11.2,3127,4,2,2,715,230,1920,Whitehorse,-37.8325,145.1114,POINT(145.1114 -37.8325),2053613.97111
Surrey Hills,1/21 Wharton St,2,u,760000,S,Noel,8/10/2016,2016-10-08T00:00:00.000000Z,11.2,3127,2,1,1,681,80,1968,Boroondara,-37.8159,145.091,POINT(145.091 -37.8159),680324.837521
Surrey Hills,255 Elgar Rd,4,h,1300000,VB,Fletchers,10/09/2016,2016-09-10T00:00:00.000000Z,11.2,3127,4,2,2,809,198,1950,Whitehorse,-37.8337,145.1118,POINT(145.1118 -37.8337),1715143.8644
Surrey Hills,16 Banool Rd,3,h,1960000,S,Marshall,10/12/2016,2016-12-10T00:00:00.000000Z,11.2,3127,3,2,2,585,173,1930,Boroondara,-37.8167,145.0924,POINT(145.0924 -37.8167),1765873.81459
Surrey Hills,20 Everton Gr,5,h,2630000,S,Marshall,10/12/2016,2016-12-10T00:00:00.000000Z,11.2,3127,5,3,2,777,362,1925,Whitehorse,-37.8287,145.1054,POINT(145.1054 -37.8287),2778102.93432
Surrey Hills,15/20 Florence Rd,3,u,880000,S,Fletchers,11/02/2017,2017-02-11T00:00:00.000000Z,11.2,3127,3,1,2,217,110,1970,Whitehorse,-37.8287,145.1014,POINT(145.1014 -37.8287),823698.548462
Surrey Hills,14 Verdun St,5,h,1650000,VB,hockingstuart,12/06/2016,2016-06-12T00:00:00.000000Z,11.2,3127,5,5,2,693,,1930,Boroondara,-37.8339,145.0937,POINT(145.0937 -37.8339),2197969.65457
Surrey Hills,39 Bentley St,3,h,1755000,S,Fletchers,12/11/2016,2016-11-12T00:00:00.000000Z,11.2,3127,3,2,2,808,159,1970,Whitehorse,-37.832,145.11,POINT(145.11 -37.832),1818525.93087
